CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/pandas_test.py
MEM 265.023438 1626412383.4891
MEM 265.023438 1626412383.6041
MEM 265.023438 1626412383.7200
MEM 265.023438 1626412383.8363
MEM 263.511719 1626412383.9512
MEM 263.527344 1626412384.0658
MEM 265.023438 1626412384.1796
MEM 265.023438 1626412384.2942
MEM 265.023438 1626412384.4055
MEM 263.511719 1626412384.5208
MEM 263.511719 1626412384.6365
MEM 263.527344 1626412384.7512
MEM 263.527344 1626412384.8648
MEM 265.023438 1626412384.9794
MEM 265.023438 1626412385.0939
MEM 263.527344 1626412385.2076
MEM 263.527344 1626412385.3224
MEM 263.527344 1626412385.4369
MEM 265.023438 1626412385.5515
MEM 265.023438 1626412385.6665
MEM 265.023438 1626412385.7807
MEM 265.023438 1626412385.8953
MEM 265.023438 1626412386.0103
MEM 263.511719 1626412386.1212
MEM 265.023438 1626412386.2358
MEM 265.023438 1626412386.3504
MEM 265.023438 1626412386.4649
MEM 263.511719 1626412386.5793
MEM 263.527344 1626412386.6935
MEM 265.023438 1626412386.8064
MEM 265.023438 1626412386.9204
MEM 264.265625 1626412387.0326
MEM 263.511719 1626412387.1473
MEM 263.527344 1626412387.2618
MEM 265.023438 1626412387.3768
MEM 265.023438 1626412387.4901
MEM 265.023438 1626412387.6045
MEM 263.511719 1626412387.7185
MEM 263.527344 1626412387.8318
MEM 265.023438 1626412387.9433
MEM 263.527344 1626412388.0581
MEM 265.023438 1626412388.1688
MEM 265.023438 1626412388.2837
MEM 263.511719 1626412388.3989
MEM 263.527344 1626412388.5134
MEM 263.527344 1626412388.6278
MEM 265.023438 1626412388.7424
MEM 265.023438 1626412388.8575
MEM 265.023438 1626412388.9711
MEM 265.023438 1626412389.0860
MEM 264.265625 1626412389.2009
MEM 263.511719 1626412389.3157
MEM 263.527344 1626412389.4302
MEM 265.027344 1626412389.5457
MEM 263.535156 1626412389.6601
MEM 265.035156 1626412389.7736
MEM 265.039062 1626412389.8889
MEM 265.046875 1626412390.0039
MEM 263.535156 1626412390.1184
MEM 263.558594 1626412390.2326
MEM 263.566406 1626412390.3475
MEM 265.062500 1626412390.4612
MEM 265.070312 1626412390.5750
MEM 265.070312 1626412390.6892
MEM 263.558594 1626412390.8037
MEM 263.558594 1626412390.9163
MEM 263.574219 1626412391.0316
MEM 265.070312 1626412391.1464
MEM 265.070312 1626412391.2614
MEM 263.558594 1626412391.3765
MEM 263.574219 1626412391.4916
MEM 265.070312 1626412391.6054
MEM 265.070312 1626412391.7199
MEM 263.558594 1626412391.8327
MEM 263.574219 1626412391.9473
MEM 265.070312 1626412392.0608
MEM 265.070312 1626412392.1730
MEM 265.070312 1626412392.2872
MEM 265.070312 1626412392.4021
MEM 265.070312 1626412392.5166
MEM 263.574219 1626412392.6312
MEM 265.070312 1626412392.7443
MEM 265.070312 1626412392.8586
MEM 265.070312 1626412392.9736
MEM 263.558594 1626412393.0876
MEM 263.574219 1626412393.2017
MEM 265.070312 1626412393.3153
MEM 265.070312 1626412393.4298
MEM 263.812500 1626412393.5432
MEM 263.574219 1626412393.6569
MEM 263.574219 1626412393.7720
MEM 263.558594 1626412393.8862
MEM 263.574219 1626412393.9990
MEM 265.070312 1626412394.1129
MEM 265.070312 1626412394.2246
MEM 265.070312 1626412394.3400
MEM 265.070312 1626412394.4545
MEM 263.574219 1626412394.5679
MEM 263.574219 1626412394.6824
MEM 265.070312 1626412394.7959
MEM 265.070312 1626412394.9096
MEM 265.070312 1626412395.0231
MEM 265.070312 1626412395.1378
MEM 265.070312 1626412395.2520
MEM 265.070312 1626412395.3681
MEM 263.558594 1626412395.4824
MEM 263.574219 1626412395.5956
MEM 265.070312 1626412395.7101
MEM 265.070312 1626412395.8244
MEM 265.070312 1626412395.9383
MEM 265.070312 1626412396.0535
MEM 265.070312 1626412396.1685
MEM 265.070312 1626412396.2834
MEM 263.574219 1626412396.3976
MEM 265.070312 1626412396.5114
MEM 265.070312 1626412396.6267
MEM 265.070312 1626412396.7416
MEM 265.070312 1626412396.8567
MEM 263.812500 1626412396.9713
MEM 263.574219 1626412397.0841
MEM 265.070312 1626412397.1984
MEM 265.070312 1626412397.3146
MEM 265.070312 1626412397.4295
MEM 263.558594 1626412397.5440
MEM 263.574219 1626412397.6579
MEM 265.070312 1626412397.7726
MEM 265.070312 1626412397.8846
MEM 263.558594 1626412397.9989
MEM 263.574219 1626412398.1132
MEM 265.070312 1626412398.2281
MEM 263.574219 1626412398.3432
MEM 263.574219 1626412398.4577
MEM 265.070312 1626412398.5709
MEM 265.070312 1626412398.6852
MEM 263.574219 1626412398.7984
MEM 263.574219 1626412398.9099
MEM 265.070312 1626412399.0246
MEM 265.070312 1626412399.1390
MEM 263.574219 1626412399.2537
MEM 265.070312 1626412399.3675
MEM 265.070312 1626412399.4821
MEM 265.070312 1626412399.5971
MEM 263.558594 1626412399.7116
MEM 263.574219 1626412399.8247
MEM 265.070312 1626412399.9401
MEM 265.070312 1626412400.0555
MEM 263.574219 1626412400.1691
MEM 265.070312 1626412400.2815
MEM 265.070312 1626412400.3949
MEM 265.070312 1626412400.5092
MEM 263.574219 1626412400.6219
MEM 265.070312 1626412400.7360
MEM 265.070312 1626412400.8497
MEM 263.574219 1626412400.9627
MEM 265.070312 1626412401.0771
MEM 265.070312 1626412401.1904
MEM 265.070312 1626412401.3051
MEM 265.070312 1626412401.4198
MEM 265.070312 1626412401.5307
MEM 263.574219 1626412401.6440
MEM 263.558594 1626412401.7567
MEM 263.574219 1626412401.8707
MEM 265.070312 1626412401.9845
MEM 263.558594 1626412402.0973
MEM 263.574219 1626412402.2102
MEM 263.574219 1626412402.3245
MEM 265.070312 1626412402.4382
MEM 263.558594 1626412402.5535
MEM 263.574219 1626412402.6678
MEM 265.070312 1626412402.7816
MEM 263.574219 1626412402.8961
MEM 265.070312 1626412403.0100
MEM 265.070312 1626412403.1254
MEM 263.574219 1626412403.2404
MEM 265.070312 1626412403.3554
MEM 265.070312 1626412403.4733
MEM 265.070312 1626412403.5848
MEM 265.070312 1626412403.7000
MEM 265.070312 1626412403.8153
MEM 263.558594 1626412403.9306
MEM 263.574219 1626412404.0429
MEM 265.070312 1626412404.1585
MEM 265.070312 1626412404.2742
MEM 265.070312 1626412404.3897
MEM 265.070312 1626412404.5046
MEM 263.574219 1626412404.6196
MEM 263.558594 1626412404.7350
MEM 265.070312 1626412404.8491
MEM 265.070312 1626412404.9642
MEM 265.070312 1626412405.0795
MEM 263.574219 1626412405.1953
MEM 263.574219 1626412405.3112
MEM 265.070312 1626412405.4262
MEM 265.070312 1626412405.5381
MEM 263.574219 1626412405.6517
MEM 265.070312 1626412405.7677
MEM 265.070312 1626412405.8836
MEM 264.824219 1626412405.9954
MEM 263.574219 1626412406.1104
MEM 265.074219 1626412406.2246
MEM 265.082031 1626412406.3411
MEM 265.082031 1626412406.4560
MEM 263.578125 1626412406.5715
MEM 263.601562 1626412406.6863
MEM 265.101562 1626412406.8116
MEM 265.101562 1626412406.9263
MEM 263.601562 1626412407.0383
MEM 263.617188 1626412407.1533
MEM 265.117188 1626412407.2667
MEM 264.363281 1626412407.3843
MEM 263.632812 1626412407.4980
MEM 265.128906 1626412407.6105
MEM 263.625000 1626412407.7243
MEM 263.640625 1626412407.8393
MEM 265.148438 1626412407.9538
MEM 265.152344 1626412408.0669
MEM 263.656250 1626412408.1815
MEM 265.160156 1626412408.2953
MEM 265.164062 1626412408.4102
MEM 265.164062 1626412408.5249
MEM 263.652344 1626412408.6407
MEM 263.667969 1626412408.7545
MEM 263.667969 1626412408.8693
MEM 265.164062 1626412408.9838
MEM 265.164062 1626412409.0975
MEM 263.652344 1626412409.2121
MEM 263.667969 1626412409.3269
MEM 265.164062 1626412409.4395
MEM 265.164062 1626412409.5547
MEM 263.652344 1626412409.6694
MEM 263.667969 1626412409.7834
MEM 265.164062 1626412409.8969
MEM 265.164062 1626412410.0107
MEM 263.667969 1626412410.1251
MEM 263.667969 1626412410.2397
MEM 265.164062 1626412410.3544
MEM 265.164062 1626412410.4678
MEM 263.652344 1626412410.5822
MEM 263.667969 1626412410.6965
MEM 265.164062 1626412410.8102
MEM 265.164062 1626412410.9245
MEM 265.164062 1626412411.0380
MEM 263.667969 1626412411.1529
MEM 263.667969 1626412411.2675
MEM 265.164062 1626412411.3815
MEM 265.164062 1626412411.4953
MEM 263.652344 1626412411.6085
MEM 266.484375 1626412411.7239
MEM 263.667969 1626412411.8381
MEM 263.667969 1626412411.9531
MEM 266.484375 1626412412.0671
MEM 266.484375 1626412412.1829
MEM 263.652344 1626412412.2984
MEM 266.484375 1626412412.4132
MEM 263.667969 1626412412.5282
MEM 263.667969 1626412412.6433
MEM 266.484375 1626412412.7587
MEM 263.652344 1626412412.8749
MEM 266.484375 1626412412.9890
MEM 263.667969 1626412413.1046
MEM 266.484375 1626412413.2173
MEM 263.667969 1626412413.3319
MEM 266.484375 1626412413.4472
MEM 263.667969 1626412413.5620
MEM 265.710938 1626412413.6757
MEM 266.484375 1626412413.7903
MEM 263.652344 1626412413.9052
MEM 266.484375 1626412414.0206
MEM 263.667969 1626412414.1343
MEM 266.484375 1626412414.2484
MEM 263.667969 1626412414.3640
MEM 263.667969 1626412414.4794
MEM 266.484375 1626412414.5931
MEM 266.484375 1626412414.7079
MEM 263.652344 1626412414.8230
MEM 266.484375 1626412414.9386
MEM 266.484375 1626412415.0538
MEM 266.484375 1626412415.1689
MEM 266.484375 1626412415.2835
MEM 266.484375 1626412415.3984
MEM 263.652344 1626412415.5134
MEM 266.484375 1626412415.6274
MEM 263.652344 1626412415.7422
MEM 263.667969 1626412415.8565
MEM 266.484375 1626412415.9703
MEM 263.667969 1626412416.0849
MEM 266.484375 1626412416.2002
MEM 264.421875 1626412416.3146
MEM 266.484375 1626412416.4296
MEM 266.484375 1626412416.5440
MEM 263.667969 1626412416.6586
MEM 266.484375 1626412416.7733
MEM 263.667969 1626412416.8881
MEM 266.484375 1626412417.0026
MEM 266.484375 1626412417.1172
MEM 263.652344 1626412417.2304
MEM 266.484375 1626412417.3447
MEM 266.484375 1626412417.4598
MEM 263.667969 1626412417.5747
MEM 266.484375 1626412417.6883
MEM 263.667969 1626412417.8028
MEM 266.484375 1626412417.9187
MEM 264.679688 1626412418.0335
MEM 266.484375 1626412418.1521
MEM 263.652344 1626412418.2672
MEM 266.484375 1626412418.3810
MEM 266.484375 1626412418.4966
MEM 263.652344 1626412418.6124
MEM 266.484375 1626412418.7281
MEM 263.667969 1626412418.8401
MEM 266.484375 1626412418.9576
MEM 263.667969 1626412419.0721
MEM 266.484375 1626412419.1852
MEM 266.484375 1626412419.2992
MEM 263.667969 1626412419.4128
MEM 266.484375 1626412419.5273
MEM 263.667969 1626412419.6418
MEM 266.484375 1626412419.7569
MEM 266.484375 1626412419.8700
MEM 263.652344 1626412419.9841
MEM 266.484375 1626412420.0961
MEM 263.667969 1626412420.2110
MEM 266.484375 1626412420.3255
MEM 263.667969 1626412420.4396
MEM 263.667969 1626412420.5543
MEM 264.164062 1626412420.6685
MEM 263.652344 1626412420.7832
MEM 263.652344 1626412420.8986
MEM 266.484375 1626412421.0134
MEM 263.667969 1626412421.1269
MEM 263.667969 1626412421.2427
MEM 266.484375 1626412421.3601
MEM 263.667969 1626412421.4747
MEM 266.484375 1626412421.5888
MEM 266.484375 1626412421.7038
MEM 263.652344 1626412421.8174
MEM 266.484375 1626412421.9319
MEM 263.667969 1626412422.0451
MEM 266.484375 1626412422.1587
MEM 266.484375 1626412422.2729
MEM 263.652344 1626412422.3862
MEM 266.484375 1626412422.4999
MEM 263.667969 1626412422.6127
MEM 266.484375 1626412422.7264
MEM 266.484375 1626412422.8389
MEM 266.484375 1626412422.9526
MEM 263.652344 1626412423.0674
MEM 266.484375 1626412423.1815
MEM 263.667969 1626412423.2946
MEM 266.484375 1626412423.4094
MEM 263.667969 1626412423.5239
MEM 265.195312 1626412423.6388
MEM 266.484375 1626412423.7537
MEM 263.652344 1626412423.8676
MEM 266.484375 1626412423.9829
MEM 263.652344 1626412424.0981
MEM 266.484375 1626412424.2116
MEM 263.667969 1626412424.3256
MEM 266.484375 1626412424.4394
MEM 266.484375 1626412424.5551
MEM 263.652344 1626412424.6703
MEM 266.484375 1626412424.7860
MEM 264.937500 1626412424.9006
MEM 266.484375 1626412425.0154
MEM 263.652344 1626412425.1296
MEM 266.484375 1626412425.2439
MEM 263.652344 1626412425.3587
MEM 266.484375 1626412425.4731
MEM 263.667969 1626412425.5882
MEM 266.484375 1626412425.7021
MEM 266.484375 1626412425.8162
MEM 265.195312 1626412425.9303
MEM 266.484375 1626412426.0448
MEM 263.652344 1626412426.1601
MEM 266.484375 1626412426.2746
MEM 263.667969 1626412426.3890
MEM 266.484375 1626412426.5039
MEM 263.667969 1626412426.6184
MEM 266.484375 1626412426.7329
MEM 266.484375 1626412426.8462
MEM 265.968750 1626412426.9606
MEM 266.484375 1626412427.0742
MEM 263.667969 1626412427.1890
MEM 266.226562 1626412427.3035
MEM 266.484375 1626412427.4178
MEM 263.652344 1626412427.5317
MEM 266.484375 1626412427.6449
MEM 266.484375 1626412427.7558
MEM 263.667969 1626412427.8674
MEM 263.652344 1626412427.9777
MEM 265.164062 1626412428.0920
MEM 265.164062 1626412428.2066
MEM 265.164062 1626412428.3196
MEM 265.164062 1626412428.4342
MEM 263.652344 1626412428.5493
MEM 265.164062 1626412428.6629
MEM 265.164062 1626412428.7757
MEM 263.652344 1626412428.8905
MEM 263.667969 1626412429.0050
MEM 265.164062 1626412429.1183
MEM 265.164062 1626412429.2323
MEM 263.652344 1626412429.3478
MEM 265.164062 1626412429.4586
MEM 265.164062 1626412429.5731
MEM 264.660156 1626412429.6867
MEM 263.667969 1626412429.8009
MEM 265.164062 1626412429.9153
MEM 265.164062 1626412430.0296
MEM 265.164062 1626412430.1439
MEM 263.667969 1626412430.2584
MEM 265.164062 1626412430.3743
MEM 265.164062 1626412430.4881
MEM 263.652344 1626412430.6018
MEM 265.164062 1626412430.7152
MEM 265.164062 1626412430.8291
MEM 265.164062 1626412430.9430
MEM 263.906250 1626412431.0574
MEM 263.667969 1626412431.1715
MEM 265.164062 1626412431.2867
MEM 263.652344 1626412431.4016
MEM 263.667969 1626412431.5163
MEM 265.164062 1626412431.6299
MEM 265.164062 1626412431.7431
MEM 263.667969 1626412431.8578
MEM 265.164062 1626412431.9721
MEM 265.164062 1626412432.0829
MEM 263.652344 1626412432.1964
MEM 265.164062 1626412432.3100
MEM 265.164062 1626412432.4246
MEM 263.652344 1626412432.5360
MEM 263.667969 1626412432.6506
MEM 265.164062 1626412432.7647
MEM 263.667969 1626412432.8806
MEM 265.164062 1626412432.9955
MEM 265.164062 1626412433.1104
MEM 263.652344 1626412433.2253
MEM 265.164062 1626412433.3395
MEM 263.667969 1626412433.4538
MEM 265.164062 1626412433.5672
MEM 265.164062 1626412433.6813
MEM 263.667969 1626412433.7949
MEM 265.164062 1626412433.9106
MEM 263.652344 1626412434.0249
MEM 263.667969 1626412434.1406
MEM 263.667969 1626412434.2515
MEM 265.164062 1626412434.3638
MEM 265.164062 1626412434.4784
MEM 263.667969 1626412434.5902
MEM 265.164062 1626412434.7047
MEM 264.660156 1626412434.8189
MEM 265.164062 1626412434.9307
MEM 265.164062 1626412435.0457
MEM 263.667969 1626412435.1573
MEM 263.667969 1626412435.2724
MEM 265.164062 1626412435.3870
MEM 263.667969 1626412435.5012
MEM 265.164062 1626412435.6125
MEM 263.652344 1626412435.7268
MEM 263.667969 1626412435.8420
MEM 265.164062 1626412435.9564
MEM 263.667969 1626412436.0694
MEM 263.667969 1626412436.1850
MEM 265.164062 1626412436.2997
MEM 263.652344 1626412436.4136
MEM 263.667969 1626412436.5287
MEM 265.164062 1626412436.6430
MEM 265.164062 1626412436.7584
MEM 263.667969 1626412436.8713
MEM 265.164062 1626412436.9856
MEM 263.906250 1626412437.0993
MEM 263.667969 1626412437.2136
MEM 265.164062 1626412437.3276
MEM 263.667969 1626412437.4405
MEM 265.164062 1626412437.5549
MEM 265.164062 1626412437.6696
MEM 263.667969 1626412437.7835
MEM 265.164062 1626412437.8952
MEM 263.667969 1626412438.0085
MEM 263.667969 1626412438.1229
MEM 265.164062 1626412438.2378
MEM 265.164062 1626412438.3523
MEM 263.652344 1626412438.4667
MEM 265.164062 1626412438.5815
MEM 263.652344 1626412438.6967
MEM 263.652344 1626412438.8120
MEM 263.667969 1626412438.9264
MEM 263.652344 1626412439.0385
MEM 265.164062 1626412439.1537
MEM 265.164062 1626412439.2693
MEM 263.667969 1626412439.3829
MEM 265.164062 1626412439.4986
MEM 265.164062 1626412439.6125
MEM 263.667969 1626412439.7261
MEM 265.164062 1626412439.8404
MEM 264.406250 1626412439.9548
MEM 263.667969 1626412440.0688
MEM 265.164062 1626412440.1805
MEM 263.667969 1626412440.2946
MEM 263.652344 1626412440.4094
MEM 265.164062 1626412440.5241
MEM 263.652344 1626412440.6383
MEM 265.164062 1626412440.7576
MEM 265.164062 1626412440.8725
MEM 263.667969 1626412440.9847
MEM 265.164062 1626412441.0992
MEM 265.164062 1626412441.2124
MEM 265.164062 1626412441.3275
MEM 263.652344 1626412441.4425
MEM 263.667969 1626412441.5575
MEM 265.164062 1626412441.6718
MEM 263.652344 1626412441.7867
MEM 265.164062 1626412441.9006
MEM 263.652344 1626412442.0161
MEM 263.667969 1626412442.1318
MEM 263.667969 1626412442.2429
MEM 265.167969 1626412442.3579
MEM 265.164062 1626412442.4728
MEM 263.667969 1626412442.5886
MEM 265.164062 1626412442.7040
MEM 265.164062 1626412442.8178
MEM 263.652344 1626412442.9332
MEM 263.667969 1626412443.0481
MEM 265.164062 1626412443.1625
MEM 265.164062 1626412443.2778
MEM 263.667969 1626412443.3915
MEM 265.164062 1626412443.5054
MEM 264.160156 1626412443.6205
MEM 263.667969 1626412443.7349
MEM 265.164062 1626412443.8491
MEM 263.667969 1626412443.9633
MEM 265.164062 1626412444.0782
MEM 263.667969 1626412444.1931
MEM 265.164062 1626412444.3081
MEM 264.406250 1626412444.4214
MEM 265.164062 1626412444.5334
MEM 265.164062 1626412444.6472
MEM 263.667969 1626412444.7598
MEM 265.164062 1626412444.8734
MEM 265.164062 1626412444.9885
MEM 263.667969 1626412445.1026
MEM 265.164062 1626412445.2173
MEM 263.652344 1626412445.3320
MEM 265.164062 1626412445.4466
MEM 265.164062 1626412445.5608
MEM 263.667969 1626412445.6756
MEM 265.164062 1626412445.7900
MEM 263.667969 1626412445.9033
MEM 265.164062 1626412446.0177
MEM 265.164062 1626412446.1321
MEM 263.667969 1626412446.2458
MEM 265.167969 1626412446.3598
MEM 263.667969 1626412446.4731
MEM 265.164062 1626412446.5865
MEM 265.164062 1626412446.6975
MEM 265.164062 1626412446.8106
MEM 263.667969 1626412446.9249
MEM 265.164062 1626412447.0395
MEM 263.652344 1626412447.1538
MEM 263.667969 1626412447.2685
MEM 265.164062 1626412447.3814
MEM 265.164062 1626412447.4957
MEM 263.667969 1626412447.6103
MEM 265.164062 1626412447.7243
MEM 265.164062 1626412447.8392
MEM 265.164062 1626412447.9538
MEM 265.164062 1626412448.0685
MEM 263.667969 1626412448.1808
MEM 265.164062 1626412448.2951
MEM 265.164062 1626412448.4080
MEM 263.667969 1626412448.5222
MEM 265.164062 1626412448.6360
MEM 265.164062 1626412448.7508
MEM 263.667969 1626412448.8651
MEM 265.164062 1626412448.9792
MEM 263.652344 1626412449.0934
MEM 265.164062 1626412449.2069
MEM 265.164062 1626412449.3208
MEM 263.652344 1626412449.4353
MEM 263.667969 1626412449.5494
MEM 265.164062 1626412449.6604
MEM 263.667969 1626412449.7742
MEM 265.164062 1626412449.8872
MEM 265.164062 1626412450.0011
MEM 263.667969 1626412450.1155
MEM 265.164062 1626412450.2299
MEM 265.164062 1626412450.3438
MEM 263.667969 1626412450.4579
MEM 265.164062 1626412450.5710
MEM 264.917969 1626412450.6858
MEM 263.667969 1626412450.8001
MEM 265.164062 1626412450.9141
MEM 264.917969 1626412451.0290
MEM 263.667969 1626412451.1421
MEM 265.164062 1626412451.2571
MEM 263.652344 1626412451.3708
MEM 263.667969 1626412451.4846
MEM 265.164062 1626412451.5993
MEM 263.652344 1626412451.7120
MEM 265.164062 1626412451.8239
MEM 265.164062 1626412451.9375
MEM 263.667969 1626412452.0514
MEM 265.164062 1626412452.1673
MEM 265.164062 1626412452.2823
MEM 263.667969 1626412452.3946
MEM 265.164062 1626412452.5100
MEM 265.164062 1626412452.6238
MEM 263.652344 1626412452.7386
MEM 263.667969 1626412452.8532
MEM 265.164062 1626412452.9676
MEM 265.164062 1626412453.0823
MEM 263.667969 1626412453.1972
MEM 265.164062 1626412453.3114
MEM 264.160156 1626412453.4258
MEM 263.667969 1626412453.5399
MEM 265.164062 1626412453.6543
MEM 263.652344 1626412453.7693
MEM 263.667969 1626412453.8852
MEM 265.164062 1626412454.0004
MEM 263.652344 1626412454.1150
MEM 263.675781 1626412454.2283
MEM 265.175781 1626412454.3429
MEM 263.683594 1626412454.4557
MEM 265.187500 1626412454.5714
MEM 263.675781 1626412454.6853
MEM 263.695312 1626412454.7989
MEM 265.199219 1626412454.9129
MEM 263.691406 1626412455.0272
MEM 263.707031 1626412455.1399
MEM 263.695312 1626412455.2543
MEM 263.695312 1626412455.3699
MEM 266.527344 1626412455.4850
MEM 266.527344 1626412455.6004
MEM 266.527344 1626412455.7139
